country,state,year,variable,generation_gwh,share_of_generation_pct,capacity_mw,emissions_ktco2,share_of_emissions_pct
India,Tripura,2019,Gas,6670.9,99.49,1132.1,3268.74,99.97
India,Tripura,2019,Hydro,29.73,0.44,16.01,0.71,0.02
India,Tripura,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Tripura,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Tripura,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Tripura,2019,Renewables,34.09,0.51,25.42,0.92,0.03
India,Tripura,2019,Solar,4.36,0.07,9.41,0.21,0.01
India,Tripura,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Tripura,2019,Wind and solar,4.36,0.07,9.41,0.21,0.01
India,Tripura,2020,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Tripura,2020,Clean,18.11,0.28,25.42,0.57,0.02
India,Tripura,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Tripura,2020,Fossil,6443.56,99.72,1132.1,3157.34,99.98
India,Tripura,2020,Gas,6443.56,99.72,1132.1,3157.34,99.98
India,Tripura,2020,Hydro,12.57,0.19,16.01,0.3,0.01
India,Tripura,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Tripura,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Tripura,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Tripura,2020,Renewables,18.11,0.28,25.42,0.57,0.02
India,Tripura,2020,Solar,5.54,0.09,9.41,0.27,0.01
India,Tripura,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Tripura,2020,Wind and solar,5.54,0.09,9.41,0.27,0.01
India,Tripura,2021,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Tripura,2021,Clean,12.01,0.18,30.88,0.43,0.01
India,Tripura,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Tripura,2021,Fossil,6387.37,99.81,1099.6,3129.81,99.99
India,Tripura,2021,Gas,6387.37,99.81,1099.6,3129.81,99.99
India,Tripura,2021,Hydro,5.99,0.09,16.01,0.14,0.0
India,Tripura,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Tripura,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Tripura,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Tripura,2021,Renewables,12.01,0.18,30.88,0.43,0.01
India,Tripura,2021,Solar,6.02,0.09,14.87,0.29,0.01
India,Tripura,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Tripura,2021,Wind and solar,6.02,0.09,14.87,0.29,0.01
India,Tripura,2022,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Tripura,2022,Clean,6.66,0.1,32.68,0.32,0.01
India,Tripura,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Tripura,2022,Fossil,6930.18,99.9,1067.6,3395.79,99.99
India,Tripura,2022,Gas,6930.18,99.9,1067.6,3395.79,99.99
India,Tripura,2022,Hydro,0.0,0.0,16.01,0.0,0.0
India,Tripura,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Tripura,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Tripura,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Tripura,2022,Renewables,6.66,0.1,32.68,0.32,0.01
India,Tripura,2022,Solar,6.66,0.1,16.67,0.32,0.01
India,Tripura,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Tripura,2022,Wind and solar,6.66,0.1,16.67,0.32,0.01
India,Tripura,2023,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Tripura,2023,Clean,5.21,0.08,34.48,0.25,0.01
India,Tripura,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Tripura,2023,Fossil,6818.51,99.92,1067.6,3341.07,99.99
India,Tripura,2023,Gas,6818.51,99.92,1067.6,3341.07,99.99
India,Tripura,2023,Hydro,0.0,0.0,16.01,0.0,0.0
India,Tripura,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Tripura,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Tripura,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Tripura,2023,Renewables,5.21,0.08,34.48,0.25,0.01
India,Tripura,2023,Solar,5.21,0.08,18.47,0.25,0.01
India,Tripura,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Tripura,2023,Wind and solar,5.21,0.08,18.47,0.25,0.01
India,Tripura,2024,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Tripura,2024,Clean,5.89,0.11,37.24,0.28,0.01
India,Tripura,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Tripura,2024,Fossil,5220.54,99.89,1067.6,2558.06,99.99
India,Tripura,2024,Gas,5220.54,99.89,1067.6,2558.06,99.99
India,Tripura,2024,Hydro,0.0,0.0,16.01,0.0,0.0
India,Tripura,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Tripura,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Tripura,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Tripura,2024,Renewables,5.89,0.11,37.24,0.28,0.01
India,Tripura,2024,Solar,5.89,0.11,21.23,0.28,0.01
India,Tripura,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Tripura,2024,Wind and solar,5.89,0.11,21.23,0.28,0.01
India,Uttar Pradesh,2019,Bioenergy,3894.94,3.01,2115.51,895.84,0.91
India,Uttar Pradesh,2019,Clean,9819.64,7.59,4127.31,1029.08,1.05
India,Uttar Pradesh,2019,Coal,117359.58,90.78,22409.0,96234.85,97.91
India,Uttar Pradesh,2019,Fossil,119461.46,92.41,23902.14,97264.77,98.96
India,Uttar Pradesh,2019,Gas,2101.88,1.63,1493.14,1029.92,1.05
India,Uttar Pradesh,2019,Hydro,1088.86,0.84,526.7,26.13,0.03
India,Uttar Pradesh,2019,Nuclear,3472.58,2.69,440.0,41.67,0.04
India,Uttar Pradesh,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2019,Renewables,6347.06,4.9,3687.31,987.41,1.01
India,Uttar Pradesh,2019,Solar,1363.26,1.05,1045.1,65.44,0.07
India,Uttar Pradesh,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2019,Wind and solar,1363.26,1.05,1045.1,65.44,0.07
India,Uttar Pradesh,2020,Bioenergy,3776.54,2.95,2117.26,868.6,0.9
India,Uttar Pradesh,2020,Clean,10855.8,8.49,4400.81,1035.03,1.07
India,Uttar Pradesh,2020,Coal,114190.67,89.26,22409.0,93636.35,97.45
India,Uttar Pradesh,2020,Fossil,117070.82,91.51,23902.14,95047.62,98.92
India,Uttar Pradesh,2020,Gas,2880.15,2.25,1493.14,1411.27,1.47
India,Uttar Pradesh,2020,Hydro,1774.92,1.39,550.7,42.6,0.04
India,Uttar Pradesh,2020,Nuclear,3632.71,2.84,440.0,43.59,0.05
India,Uttar Pradesh,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2020,Renewables,7223.09,5.65,3960.81,991.44,1.02
India,Uttar Pradesh,2020,Solar,1671.63,1.31,1292.85,80.24,0.08
India,Uttar Pradesh,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2020,Wind and solar,1671.63,1.31,1292.85,80.24,0.08
India,Uttar Pradesh,2021,Bioenergy,3346.64,2.37,2179.67,769.73,0.72
India,Uttar Pradesh,2021,Clean,10822.74,7.68,5344.36,974.83,0.91
India,Uttar Pradesh,2021,Coal,128979.95,91.42,23729.0,105763.56,98.51
India,Uttar Pradesh,2021,Fossil,130260.11,92.33,25222.14,106390.84,99.09
India,Uttar Pradesh,2021,Gas,1280.16,0.91,1493.14,627.28,0.58
India,Uttar Pradesh,2021,Hydro,1520.63,1.08,550.7,36.5,0.03
India,Uttar Pradesh,2021,Nuclear,3254.02,2.31,440.0,39.05,0.04
India,Uttar Pradesh,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2021,Other Renewables,12.5,0.01,0.0,0.48,0.0
India,Uttar Pradesh,2021,Renewables,7568.72,5.37,4904.36,935.78,0.87
India,Uttar Pradesh,2021,Solar,2688.95,1.91,2173.99,129.07,0.12
India,Uttar Pradesh,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2021,Wind and solar,2688.95,1.91,2173.99,129.07,0.12
India,Uttar Pradesh,2022,Bioenergy,3162.0,1.97,2192.89,727.26,0.59
India,Uttar Pradesh,2022,Clean,11198.69,6.98,5668.75,966.76,0.78
India,Uttar Pradesh,2022,Coal,148091.2,92.45,24295.0,121434.79,98.85
India,Uttar Pradesh,2022,Fossil,148994.53,93.01,25788.14,121877.42,99.21
India,Uttar Pradesh,2022,Gas,903.33,0.56,1493.14,442.63,0.36
India,Uttar Pradesh,2022,Hydro,1269.32,0.79,550.7,30.46,0.02
India,Uttar Pradesh,2022,Nuclear,3202.73,2.0,440.0,38.43,0.03
India,Uttar Pradesh,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2022,Other Renewables,49.93,0.03,,1.9,0.0
India,Uttar Pradesh,2022,Renewables,7995.96,4.98,5228.75,928.33,0.75
India,Uttar Pradesh,2022,Solar,3514.71,2.19,2485.16,168.71,0.14
India,Uttar Pradesh,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2022,Wind and solar,3514.71,2.19,2485.16,168.71,0.14
India,Uttar Pradesh,2023,Bioenergy,3195.14,1.94,2221.64,734.88,0.58
India,Uttar Pradesh,2023,Clean,11352.93,6.89,5953.21,990.74,0.78
India,Uttar Pradesh,2023,Coal,151917.31,92.13,24075.0,124572.2,98.59
India,Uttar Pradesh,2023,Fossil,153537.33,93.11,25568.14,125366.01,99.22
India,Uttar Pradesh,2023,Gas,1620.02,0.98,1493.14,793.81,0.63
India,Uttar Pradesh,2023,Hydro,1132.19,0.69,550.7,27.17,0.02
India,Uttar Pradesh,2023,Nuclear,2989.11,1.81,440.0,35.87,0.03
India,Uttar Pradesh,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2023,Other Renewables,93.1,0.06,,3.54,0.0
India,Uttar Pradesh,2023,Renewables,8363.82,5.08,5513.21,954.87,0.75
India,Uttar Pradesh,2023,Solar,3943.39,2.39,2740.87,189.28,0.15
India,Uttar Pradesh,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2023,Wind and solar,3943.39,2.39,2740.87,189.28,0.15
India,Uttar Pradesh,2024,Bioenergy,2629.09,1.53,2271.38,604.69,0.46
India,Uttar Pradesh,2024,Clean,12170.37,7.06,6609.07,901.2,0.68
India,Uttar Pradesh,2024,Coal,158770.84,92.2,26715.0,130192.09,98.85
India,Uttar Pradesh,2024,Fossil,160034.45,92.93,28208.14,130811.26,99.32
India,Uttar Pradesh,2024,Gas,1263.61,0.73,1493.14,619.17,0.47
India,Uttar Pradesh,2024,Hydro,1282.59,0.74,550.7,30.78,0.02
India,Uttar Pradesh,2024,Nuclear,3620.85,2.1,440.0,43.45,0.03
India,Uttar Pradesh,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2024,Other Renewables,33.45,0.02,,1.27,0.0
India,Uttar Pradesh,2024,Renewables,8549.52,4.96,6169.07,857.75,0.65
India,Uttar Pradesh,2024,Solar,4604.39,2.67,3346.99,221.01,0.17
India,Uttar Pradesh,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttar Pradesh,2024,Wind and solar,4604.39,2.67,3346.99,221.01,0.17
India,Uttarakhand,2019,Bioenergy,112.83,0.64,130.5,25.95,1.97
India,Uttarakhand,2019,Clean,15639.83,89.35,4416.66,406.72,30.82
India,Uttarakhand,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2019,Fossil,1862.94,10.64,450.0,912.84,69.18
India,Uttarakhand,2019,Gas,1862.94,10.64,450.0,912.84,69.18
India,Uttarakhand,2019,Hydro,15188.52,86.78,3970.67,364.52,27.62
India,Uttarakhand,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2019,Renewables,15639.83,89.35,4416.66,406.72,30.82
India,Uttarakhand,2019,Solar,338.48,1.93,315.49,16.25,1.23
India,Uttarakhand,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2019,Wind and solar,338.48,1.93,315.49,16.25,1.23
India,Uttarakhand,2020,Bioenergy,95.9,0.6,130.22,22.06,3.12
India,Uttarakhand,2020,Clean,15418.3,96.08,4520.33,398.14,56.34
India,Uttarakhand,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2020,Fossil,629.62,3.92,450.0,308.51,43.66
India,Uttarakhand,2020,Gas,629.62,3.92,450.0,308.51,43.66
India,Uttarakhand,2020,Hydro,14974.83,93.31,4069.67,359.4,50.86
India,Uttarakhand,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2020,Renewables,15418.3,96.08,4520.33,398.14,56.34
India,Uttarakhand,2020,Solar,347.57,2.17,320.44,16.68,2.36
India,Uttarakhand,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2020,Wind and solar,347.57,2.17,320.44,16.68,2.36
India,Uttarakhand,2021,Bioenergy,238.44,1.47,139.44,54.84,4.6
India,Uttarakhand,2021,Clean,14611.94,90.12,4761.97,406.72,34.13
India,Uttarakhand,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2021,Fossil,1601.95,9.88,450.0,784.96,65.87
India,Uttarakhand,2021,Gas,1601.95,9.88,450.0,784.96,65.87
India,Uttarakhand,2021,Hydro,14085.47,86.87,4069.67,338.05,28.37
India,Uttarakhand,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2021,Renewables,14611.94,90.12,4761.97,406.72,34.13
India,Uttarakhand,2021,Solar,288.03,1.78,552.86,13.83,1.16
India,Uttarakhand,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2021,Wind and solar,288.03,1.78,552.86,13.83,1.16
India,Uttarakhand,2022,Bioenergy,248.07,1.5,139.44,57.06,12.49
India,Uttarakhand,2022,Clean,16575.0,100.0,4909.07,456.8,99.99
India,Uttarakhand,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2022,Fossil,0.0,0.0,450.0,0.0,0.0
India,Uttarakhand,2022,Gas,0.0,0.0,450.0,0.0,0.0
India,Uttarakhand,2022,Hydro,15998.15,96.52,4194.17,383.96,84.05
India,Uttarakhand,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Uttarakhand,2022,Renewables,16575.0,100.0,4909.07,456.8,99.99
India,Uttarakhand,2022,Solar,328.78,1.98,575.46,15.78,3.45
India,Uttarakhand,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2022,Wind and solar,328.78,1.98,575.46,15.78,3.45
India,Uttarakhand,2023,Bioenergy,248.52,1.61,139.74,57.16,9.61
India,Uttarakhand,2023,Clean,15076.82,97.7,4969.44,421.01,70.8
India,Uttarakhand,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2023,Fossil,354.24,2.3,664.0,173.58,29.19
India,Uttarakhand,2023,Gas,354.24,2.3,664.0,173.58,29.19
India,Uttarakhand,2023,Hydro,14496.5,93.94,4254.17,347.92,58.51
India,Uttarakhand,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Uttarakhand,2023,Renewables,15076.82,97.7,4969.44,421.01,70.8
India,Uttarakhand,2023,Solar,331.8,2.15,575.53,15.93,2.68
India,Uttarakhand,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2023,Wind and solar,331.8,2.15,575.53,15.93,2.68
India,Uttarakhand,2024,Bioenergy,248.52,1.47,142.24,57.16,5.87
India,Uttarakhand,2024,Clean,15800.91,93.53,5004.48,438.38,45.03
India,Uttarakhand,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2024,Fossil,1092.13,6.46,664.0,535.14,54.97
India,Uttarakhand,2024,Gas,1092.13,6.46,664.0,535.14,54.97
India,Uttarakhand,2024,Hydro,15220.59,90.1,4269.17,365.29,37.52
India,Uttarakhand,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Uttarakhand,2024,Renewables,15800.91,93.53,5004.48,438.38,45.03
India,Uttarakhand,2024,Solar,331.8,1.96,593.07,15.93,1.64
India,Uttarakhand,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Uttarakhand,2024,Wind and solar,331.8,1.96,593.07,15.93,1.64
India,West Bengal,2019,Bioenergy,1232.97,1.59,319.92,283.58,0.47
India,West Bengal,2019,Clean,4400.69,5.67,1869.03,361.08,0.59
India,West Bengal,2019,Coal,73318.42,94.34,14275.0,60121.11,99.4
India,West Bengal,2019,Fossil,73318.42,94.34,14355.0,60121.11,99.4
India,West Bengal,2019,Gas,0.0,0.0,80.0,0.0,0.0
India,West Bengal,2019,Hydro,3106.23,4.0,1439.7,74.55,0.12
India,West Bengal,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2019,Renewables,4400.69,5.67,1869.03,361.08,0.59
India,West Bengal,2019,Solar,61.49,0.08,109.41,2.95,0.0
India,West Bengal,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2019,Wind and solar,61.49,0.08,109.41,2.95,0.0
India,West Bengal,2020,Bioenergy,441.32,0.61,319.92,101.5,0.18
India,West Bengal,2020,Clean,4472.02,6.14,1909.46,211.28,0.38
India,West Bengal,2020,Coal,68393.52,93.86,14165.0,56082.68,99.62
India,West Bengal,2020,Fossil,68393.52,93.86,14245.0,56082.68,99.62
India,West Bengal,2020,Gas,0.0,0.0,80.0,0.0,0.0
India,West Bengal,2020,Hydro,3146.08,4.32,1439.7,75.51,0.13
India,West Bengal,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2020,Other Renewables,819.25,1.12,0.0,31.13,0.06
India,West Bengal,2020,Renewables,4472.02,6.14,1909.46,211.28,0.38
India,West Bengal,2020,Solar,65.37,0.09,149.84,3.14,0.01
India,West Bengal,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2020,Wind and solar,65.37,0.09,149.84,3.14,0.01
India,West Bengal,2021,Bioenergy,0.0,0.0,322.45,0.0,0.0
India,West Bengal,2021,Clean,5028.43,5.73,1927.12,144.87,0.22
India,West Bengal,2021,Coal,82664.09,94.27,14177.0,67784.56,99.79
India,West Bengal,2021,Fossil,82664.09,94.27,14257.0,67784.56,99.79
India,West Bengal,2021,Gas,0.0,0.0,80.0,0.0,0.0
India,West Bengal,2021,Hydro,3369.9,3.84,1439.7,80.88,0.12
India,West Bengal,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2021,Other Renewables,1561.84,1.78,0.0,59.35,0.09
India,West Bengal,2021,Renewables,5028.43,5.73,1927.12,144.87,0.22
India,West Bengal,2021,Solar,96.69,0.11,164.97,4.64,0.01
India,West Bengal,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2021,Wind and solar,96.69,0.11,164.97,4.64,0.01
India,West Bengal,2022,Bioenergy,0.0,0.0,323.7,0.0,0.0
India,West Bengal,2022,Clean,5315.0,5.79,1943.23,153.71,0.22
India,West Bengal,2022,Coal,86338.64,94.2,13697.0,70797.69,99.78
India,West Bengal,2022,Fossil,86338.64,94.2,13777.0,70797.69,99.78
India,West Bengal,2022,Gas,0.0,0.0,80.0,0.0,0.0
India,West Bengal,2022,Hydro,3532.72,3.85,1439.7,84.79,0.12
India,West Bengal,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2022,Other Renewables,1662.6,1.81,,63.18,0.09
India,West Bengal,2022,Renewables,5315.0,5.79,1943.23,153.71,0.22
India,West Bengal,2022,Solar,119.68,0.13,179.83,5.74,0.01
India,West Bengal,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2022,Wind and solar,119.68,0.13,179.83,5.74,0.01
India,West Bengal,2023,Bioenergy,0.0,0.0,343.46,0.0,0.0
India,West Bengal,2023,Clean,4807.08,5.06,1977.22,140.56,0.19
India,West Bengal,2023,Coal,90215.68,94.94,13487.0,73976.86,99.81
India,West Bengal,2023,Fossil,90215.68,94.94,13567.0,73976.86,99.81
India,West Bengal,2023,Gas,0.0,0.0,80.0,0.0,0.0
India,West Bengal,2023,Hydro,3116.67,3.28,1439.7,74.8,0.1
India,West Bengal,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2023,Other Renewables,1538.08,1.62,,58.45,0.08
India,West Bengal,2023,Renewables,4807.08,5.06,1977.22,140.56,0.19
India,West Bengal,2023,Solar,152.33,0.16,194.06,7.31,0.01
India,West Bengal,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2023,Wind and solar,152.33,0.16,194.06,7.31,0.01
India,West Bengal,2024,Bioenergy,2.49,0.0,348.36,0.57,0.0
India,West Bengal,2024,Clean,4556.81,4.69,2098.68,136.81,0.18
India,West Bengal,2024,Coal,92597.58,95.31,13487.0,75930.01,99.82
India,West Bengal,2024,Fossil,92597.58,95.31,13567.0,75930.01,99.82
India,West Bengal,2024,Gas,0.0,0.0,80.0,0.0,0.0
India,West Bengal,2024,Hydro,2817.56,2.9,1439.7,67.62,0.09
India,West Bengal,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2024,Other Renewables,1473.54,1.52,,55.99,0.07
India,West Bengal,2024,Renewables,4556.81,4.69,2098.68,136.81,0.18
India,West Bengal,2024,Solar,263.22,0.27,310.62,12.63,0.02
India,West Bengal,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,West Bengal,2024,Wind and solar,263.22,0.27,310.62,12.63,0.02
